timestamp,event_type,step,operation,domain_mode,agent_strategy_pref,retrieval_mode,query_artifact_id,retrieved_artifact_id,artifact_id,creator_id,accepted_by,relation_type,relevance_score,is_new_artifact,domain_size,retrieval_rank,retrieval_pool_size,retrieval_bucket,retrieval_estimated_novelty,retrieval_fallback_random,root_creator_id,lineage_depth,generation_step,entered_domain_step,views,shares,domain_entry_count,nearest_domain_artifact_id,nearest_domain_similarity,domain_source,domain_parent_id
2026-04-22T14:43:59.131454,domain_event,1,retrieve,flat,0.5,flat,2,13,13,13,,random,1.0,,20,0,19,random,,,13,0,0,0,3,3,3,9,0.8747828006744385,generation,
2026-04-22T14:43:59.132015,domain_event,1,retrieve,flat,0.5,flat,3,16,16,16,,random,1.0,,20,0,19,random,,,16,0,0,0,3,3,3,8,0.9661499261856079,generation,
2026-04-22T14:43:59.133935,domain_event,1,retrieve,flat,0.5,flat,7,0,0,0,,random,1.0,,20,0,19,random,,,0,0,0,0,3,3,3,,,generation,
2026-04-22T14:43:59.136184,domain_event,1,retrieve,flat,0.5,flat,13,11,11,11,,random,1.0,,20,0,19,random,,,11,0,0,0,3,3,3,10,0.9462587833404541,generation,
2026-04-22T14:43:59.138443,domain_event,1,retrieve,flat,0.5,flat,16,9,9,9,,random,1.0,,20,0,19,random,,,9,0,0,0,3,3,3,4,0.9002621173858643,generation,
2026-04-22T14:43:59.140697,domain_event,1,retrieve,flat,0.5,flat,18,12,12,12,,random,1.0,,20,0,19,random,,,12,0,0,0,3,3,3,4,0.9761213064193726,generation,
2026-04-22T14:43:59.142966,domain_event,1,retrieve,flat,0.5,flat,19,13,13,13,,random,1.0,,20,0,19,random,,,13,0,0,0,3,3,3,9,0.8747828006744385,generation,
2026-04-22T14:44:00.128449,domain_event,2,retrieve,flat,0.5,flat,2,6,6,6,,random,1.0,,20,0,19,random,,,6,0,0,0,3,3,3,3,0.9950743913650513,generation,
2026-04-22T14:44:00.130752,domain_event,2,retrieve,flat,0.5,flat,3,7,7,7,,random,1.0,,20,0,19,random,,,7,0,0,0,3,3,3,5,0.9791405200958252,generation,
2026-04-22T14:44:00.131159,domain_event,2,retrieve,flat,0.5,flat,7,4,4,4,,random,1.0,,20,0,19,random,,,4,0,0,0,3,3,3,2,0.9598051309585571,generation,
2026-04-22T14:44:00.133080,domain_event,2,retrieve,flat,0.5,flat,13,18,18,18,,random,1.0,,20,0,19,random,,,18,0,0,0,3,3,3,17,0.95833820104599,generation,
2026-04-22T14:44:00.133395,domain_event,2,retrieve,flat,0.5,flat,16,11,11,11,,random,1.0,,20,0,19,random,,,11,0,0,0,3,3,3,10,0.9462587833404541,generation,
2026-04-22T14:44:00.135486,domain_event,2,retrieve,flat,0.5,flat,18,16,16,16,,random,1.0,,20,0,19,random,,,16,0,0,0,3,3,3,8,0.9661499261856079,generation,
2026-04-22T14:44:00.137848,domain_event,2,retrieve,flat,0.5,flat,19,16,16,16,,random,1.0,,20,0,19,random,,,16,0,0,0,3,3,3,8,0.9661499261856079,generation,
2026-04-22T14:44:01.565193,domain_event,3,retrieve,flat,0.5,flat,2,10,10,10,,random,1.0,,20,0,19,random,,,10,0,0,0,3,3,3,3,0.9602482318878174,generation,
2026-04-22T14:44:01.565574,domain_event,3,retrieve,flat,0.5,flat,7,15,15,15,,random,1.0,,20,0,19,random,,,15,0,0,0,3,3,3,12,0.980900228023529,generation,
2026-04-22T14:44:01.565900,domain_event,3,retrieve,flat,0.5,flat,13,7,7,7,,random,1.0,,20,0,19,random,,,7,0,0,0,3,3,3,5,0.9791405200958252,generation,
2026-04-22T14:44:01.566195,domain_event,3,retrieve,flat,0.5,flat,16,18,18,18,,random,1.0,,20,0,19,random,,,18,0,0,0,3,3,3,17,0.95833820104599,generation,
2026-04-22T14:44:01.566477,domain_event,3,retrieve,flat,0.5,flat,18,7,7,7,,random,1.0,,20,0,19,random,,,7,0,0,0,3,3,3,5,0.9791405200958252,generation,
2026-04-22T14:44:01.566775,domain_event,3,retrieve,flat,0.5,flat,19,9,9,9,,random,1.0,,20,0,19,random,,,9,0,0,0,3,3,3,4,0.9002621173858643,generation,
2026-04-22T14:44:02.285949,domain_event,4,retrieve,flat,0.5,flat,2,17,17,17,,random,1.0,,20,0,19,random,,,17,0,0,0,3,3,3,9,0.9185404181480408,generation,
2026-04-22T14:44:02.290015,domain_event,4,retrieve,flat,0.5,flat,7,13,13,13,,random,1.0,,20,0,19,random,,,13,0,0,0,3,3,3,9,0.8747828006744385,generation,
2026-04-22T14:44:02.292354,domain_event,4,retrieve,flat,0.5,flat,13,17,17,17,,random,1.0,,20,0,19,random,,,17,0,0,0,3,3,3,9,0.9185404181480408,generation,
2026-04-22T14:44:02.295521,domain_event,4,retrieve,flat,0.5,flat,16,1,1,1,,random,1.0,,20,0,19,random,,,1,0,0,0,3,3,3,0,0.9463279247283936,generation,
2026-04-22T14:44:02.297192,domain_event,4,retrieve,flat,0.5,flat,18,1,1,1,,random,1.0,,20,0,19,random,,,1,0,0,0,3,3,3,0,0.9463279247283936,generation,
2026-04-22T14:44:02.299477,domain_event,4,retrieve,flat,0.5,flat,19,1,1,1,,random,1.0,,20,0,19,random,,,1,0,0,0,3,3,3,0,0.9463279247283936,generation,
2026-04-22T14:44:03.563115,domain_event,5,retrieve,flat,0.5,flat,102,19,19,19,,random,1.0,,20,0,20,random,,,19,0,0,0,3,3,3,6,0.9999874830245972,generation,
2026-04-22T14:44:03.563597,domain_event,5,retrieve,flat,0.5,flat,7,1,1,1,,random,1.0,,20,0,19,random,,,1,0,0,0,3,3,3,0,0.9463279247283936,generation,
2026-04-22T14:44:03.563930,domain_event,5,retrieve,flat,0.5,flat,13,2,2,2,,random,1.0,,20,0,19,random,,,2,0,0,0,3,3,3,0,0.9701746702194214,generation,
2026-04-22T14:44:03.564236,domain_event,5,retrieve,flat,0.5,flat,16,6,6,6,,random,1.0,,20,0,19,random,,,6,0,0,0,3,3,3,3,0.9950743913650513,generation,
2026-04-22T14:44:03.564534,domain_event,5,retrieve,flat,0.5,flat,18,19,19,19,,random,1.0,,20,0,19,random,,,19,0,0,0,3,3,3,6,0.9999874830245972,generation,
2026-04-22T14:44:03.564883,domain_event,5,retrieve,flat,0.5,flat,19,17,17,17,,random,1.0,,20,0,19,random,,,17,0,0,0,3,3,3,9,0.9185404181480408,generation,
2026-04-22T14:44:04.622568,domain_event,6,retrieve,flat,0.5,flat,122,19,19,19,,random,1.0,,20,0,20,random,,,19,0,0,0,3,3,3,6,0.9999874830245972,generation,
2026-04-22T14:44:04.623008,domain_event,6,retrieve,flat,0.5,flat,18,18,18,18,,random,1.0,,20,0,20,random,,,18,0,0,0,3,3,3,17,0.95833820104599,generation,
2026-04-22T14:44:04.623334,domain_event,6,retrieve,flat,0.5,flat,2,2,2,2,,random,1.0,,20,0,20,random,,,2,0,0,0,3,3,3,0,0.9701746702194214,generation,
2026-04-22T14:44:04.623837,domain_event,6,retrieve,flat,0.5,flat,4,4,4,4,,random,1.0,,20,0,20,random,,,4,0,0,0,3,3,3,2,0.9598051309585571,generation,
2026-04-22T14:44:05.823420,domain_event,7,retrieve,flat,0.5,flat,11,11,11,11,,random,1.0,,20,0,19,random,,,11,0,0,0,3,3,3,10,0.9462587833404541,generation,
