step,agent_id,cumulative_interest,repository_size,k_value,boredom_triggered,num_self_evals,num_other_evals,num_shares,num_domain_adoptions,avg_novelty_generated,avg_interest_generated
150,9,0.6198489788004145,230,15,False,151,81,15,1,0.30051025426385786,0.4935759918386046
150,10,0.12296889812618761,303,15,False,151,97,13,24,0.350446406333455,0.24553493429847628
150,11,0.5805199575254005,240,15,False,151,93,54,16,0.3179992030211507,0.5229859944461933
150,12,0.48666274529114073,224,15,False,151,74,58,24,0.3697914164176547,0.5201502462107368
150,13,0.6858985792757146,243,15,False,151,92,62,19,0.2927719957927021,0.549005541537751
150,14,0.5342390019954587,240,15,False,151,90,36,29,0.3329862148277958,0.47882912119072435
150,15,0.288590413267759,270,15,False,151,94,21,18,0.3154514762866726,0.2744397499573591
150,16,0.5331493811902719,253,15,False,151,101,38,29,0.3547783280161946,0.4822514575901138
150,17,0.2571806322711479,233,15,False,151,82,24,19,0.33190424982580075,0.35924506945627105
150,18,0.6519973408510359,234,15,False,151,81,35,19,0.3294414778307435,0.4648402559806809
150,19,0.27198241489621194,303,15,False,151,101,19,19,0.38027079917809314,0.258940099020353
160,0,0.19545390015380204,286,15,False,161,105,15,14,0.33081167019512625,0.29497479308144897
160,1,0.4633655554460157,262,15,False,161,108,28,35,0.3264046227965062,0.39425145671335016
160,2,0.6939917796032218,238,15,False,161,75,60,23,0.30402709595113364,0.5473572114354562
160,3,0.19217322906506018,284,15,False,161,115,28,27,0.3413163489385057,0.3413345984438598
160,4,0.08125841162529751,350,15,False,161,92,6,6,0.3984524424185287,0.17568754584150217
160,5,0.078540803850316,323,15,False,161,115,22,21,0.35415931350662905,0.2581615080622967
160,6,0.47163345599991247,249,15,False,161,88,38,21,0.31575939219785043,0.45443353409126513
160,7,0.3939556693506271,280,15,False,161,114,39,34,0.3311978827860869,0.4497300165650258
160,8,0.591049295236975,267,15,False,161,104,25,22,0.3348191374138799,0.34692656227511787
160,9,0.5502518406408186,242,15,False,161,83,15,1,0.29341635828450296,0.4938683401807907
160,10,0.26466483704299715,321,15,False,161,103,14,24,0.3467380326537,0.24466843124305385
160,11,0.6624435753046807,256,15,False,161,99,57,16,0.31645649222608924,0.5178872788099496
160,12,0.5533399230809988,243,15,False,161,83,60,25,0.3655446766785024,0.5149608890163394
160,13,0.6803174867562156,259,15,False,161,98,67,19,0.29305886291034916,0.5497060130516292
160,14,0.6113352244679152,257,15,False,161,97,39,31,0.33322325035766315,0.47642474621138525
160,15,0.23048313121264574,288,15,False,161,99,21,19,0.30988926935779776,0.2697062591744865
160,16,0.4907654961264708,266,15,False,161,104,40,30,0.3511791434297279,0.4849937546946717
160,17,0.2338094964564823,247,15,False,161,84,24,19,0.32718879619121466,0.34880418760874815
160,18,0.4968122726049963,252,15,False,161,89,36,21,0.31990363068821004,0.4617969162930935
160,19,0.08387061131594115,325,15,False,161,107,20,22,0.3778239675484858,0.25202777774470436
170,0,0.3493039385007764,310,15,False,171,117,17,15,0.3269384340543541,0.294155200746218
170,1,0.223614440055233,284,15,False,171,120,29,37,0.32885020875945586,0.3948248163674121
170,2,0.5102964497594613,254,15,False,171,81,65,25,0.30395111913016754,0.546772923303442
170,3,0.15763826173295514,305,15,False,171,125,30,28,0.3355561258557027,0.3381001698688023
170,4,0.009697004274416651,372,15,False,171,99,8,6,0.39282070026827903,0.1760943000307771
170,5,0.581369127616951,342,15,False,171,121,26,23,0.3535549201116801,0.26565477681923694
170,6,0.6166172609677377,266,15,False,171,95,40,23,0.31042489203013357,0.45344218507496326
170,7,0.402227002673125,300,15,False,171,124,40,36,0.3277967049569792,0.4483441284734143
170,8,0.3253676331972153,287,15,False,171,114,26,24,0.3298706526762181,0.3436951626787891
170,9,0.610019635318306,254,15,False,171,85,17,1,0.2847135694910181,0.488861293738681
170,10,0.6375696132660531,340,15,False,171,110,15,24,0.3452345149989202,0.24754767494587457
170,11,0.6635445558879398,275,15,False,171,108,60,17,0.31065344526678,0.520106890316534
170,12,0.6831723307098855,258,15,False,171,88,64,26,0.3633441867220724,0.5169808372189391
170,13,0.6933574661043134,274,15,False,171,103,74,19,0.297160640485309,0.5488337502635888
170,14,0.5167531807255521,269,15,False,171,100,41,32,0.3290144556399177,0.4714388572466686
170,15,0.18264809659676368,305,15,False,171,104,22,20,0.30947314476876897,0.2664883685359883
170,16,0.4841258636828736,283,15,False,171,111,43,35,0.3555602208071354,0.4811942591276703
170,17,0.3591533921601558,266,15,False,171,93,25,20,0.32650681929728015,0.3501772058156916
170,18,0.6094487947910856,268,15,False,171,95,37,22,0.3176706845541505,0.4543208978750931
170,19,0.2949672246440834,346,15,False,171,116,24,23,0.38333282282867676,0.2624916569767967
180,0,0.6397519353970954,324,15,False,181,121,20,15,0.3308366326363714,0.3033619069153828
180,1,0.41824122893861115,300,15,False,181,127,30,39,0.32834928971657,0.393947382620689
180,2,0.6612402571662913,272,15,False,181,89,68,31,0.2960314611858358,0.5449848007661673
180,3,0.25473583067183947,323,15,False,181,133,31,31,0.3325885803987053,0.3323201717275647
180,4,0.06788399000414151,397,15,False,181,106,8,6,0.38633512862664776,0.17109608168992912
180,5,0.14815472462238632,362,15,False,181,126,26,24,0.3458936083654623,0.2606810548651178
180,6,0.5959395291804862,283,15,False,181,102,44,24,0.3068496033076877,0.45434014458539745
180,7,0.6505467688008577,312,15,False,181,127,42,36,0.3235696462489639,0.4460209321612639
180,8,0.16114575799629383,307,15,False,181,124,27,24,0.3253403313995597,0.34339733510232556
180,9,0.5677552257781235,270,15,False,181,91,18,1,0.27522576495427054,0.4879181113133906
180,10,0.1364797991668998,361,15,False,181,116,15,25,0.3389704193253403,0.24178352437625092
180,11,0.6298100300759112,292,15,False,181,115,63,17,0.3096120471282394,0.5154144111296418
180,12,0.6660184085868518,271,15,False,181,91,68,27,0.3636901354385067,0.5230840672174085
180,13,0.6020956152418607,289,15,False,181,108,78,19,0.2910466464800682,0.5474201308466317
180,14,0.7316405489726614,287,15,False,181,108,46,35,0.33006642997071545,0.47556237932718126
180,15,0.6468093604817423,318,15,False,181,107,23,20,0.31419754478736966,0.26703851576843085
180,16,0.4602034112889304,301,15,False,181,119,46,38,0.34756550043934675,0.4783372464414793
180,17,0.3347204506413014,283,15,False,181,99,25,23,0.3275099863151928,0.3474431335653152
180,18,0.5842065963559642,282,15,False,181,99,41,23,0.3153836149648237,0.46308593702890755
180,19,0.4241033030731899,368,15,False,181,124,25,24,0.3808069067092993,0.2635061636591606
190,0,0.18039614566728937,339,15,False,191,126,21,16,0.324723801415674,0.2984747063818282
190,1,0.43684147895176817,314,15,False,191,131,33,41,0.32525495449380065,0.3953278845092524
190,2,0.687149986922032,289,15,False,191,96,72,33,0.2915533828001176,0.5441129502303241
190,3,0.38269313619413525,338,15,False,191,137,34,32,0.33595378470961124,0.3358516546946626
190,4,0.035436297772464605,426,15,False,191,117,9,7,0.37893566657167194,0.16664982133653633
190,5,0.42469884576093586,381,15,False,191,135,27,24,0.3510421340769957,0.26429080778700387
190,6,0.3503879839077564,298,15,False,191,107,47,25,0.30260446288106013,0.44898650666775125
190,7,0.5004031188986999,328,15,False,191,133,44,37,0.31841726081596117,0.44334292137867076
190,8,0.277935225923117,321,15,False,191,128,27,25,0.3228729018487681,0.33860492403050696
190,9,0.5748084793551197,287,15,False,191,98,21,1,0.27720522076422793,0.4830961363488082
190,10,0.37275325135146054,381,15,False,191,122,15,26,0.33647573140312836,0.23962110799379924
190,11,0.6225232177392842,311,15,False,191,124,65,19,0.30840124424132104,0.5095314781799211
190,12,0.6645894380812056,285,15,False,191,95,71,28,0.3650796216548033,0.5202736329640725
190,13,0.7189474686805212,302,15,False,191,111,84,19,0.28731788241549067,0.5533861451582441
190,14,0.6353382595185214,302,15,False,191,114,49,37,0.3240769514856497,0.4747726419818198
190,15,0.2167289653591077,337,15,False,191,116,23,21,0.3135789118503608,0.2625465838633771
190,16,0.5915000081415794,316,15,False,191,124,51,38,0.35161812459187863,0.47862117012476735
190,17,0.2553819780415504,304,15,False,191,110,26,28,0.3281394358742658,0.3429227158355758
190,18,0.5471646967880983,300,15,False,191,107,43,27,0.3173467374370724,0.46183844562989756
190,19,0.1525774024923795,391,15,False,191,130,25,25,0.3737257614873007,0.25327076044652463
