timestamp,event_type,step,agent_id,artifact_id,expression,novelty,interest,sender_id,recipient_id,adopted,evaluated_novelty,evaluated_interest,accepted,creator_id,evaluator_id,domain_size,parent1_id,parent2_id,source,trigger_novelty,root_creator_id,lineage_depth,generation_step,entered_domain_step,views,shares,domain_entry_count,nearest_domain_artifact_id,nearest_domain_similarity,domain_source,domain_parent_id,domain_mode,agent_strategy_prefretrieval_relation_type,retrieval_score,retrieval_rank,retrieval_pool_size,retrieval_bucket,retrieval_estimated_novelty,retrieval_fallback_random,age,preferred_novelty
2026-04-22T21:39:33.309329,share,0,16,16,(sin (inv (swirl (rolR (inv coord))))),,,16,4,False,1.0,0.9244242718732755,True,16,4,17,,,,,16,0,0,0,2,2,2,3,0.9753448963165283,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.316114,share,0,16,16,(sin (inv (swirl (rolR (inv coord))))),,,16,15,False,1.0,0.8424172206431917,True,16,15,17,,,,,16,0,0,0,3,3,3,3,0.9753448963165283,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.323147,share,0,17,17,(iexp (blend (cosh (imax (sin coord) (ripple coord))) (conj (abs (ilog coord))))),,,17,7,False,1.0,0.44408896216571014,True,17,7,18,,,,,17,0,0,0,1,1,1,12,0.9400091171264648,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.333311,share,0,17,17,(iexp (blend (cosh (imax (sin coord) (ripple coord))) (conj (abs (ilog coord))))),,,17,15,False,1.0,0.7636261658193082,True,17,15,18,,,,,17,0,0,0,2,2,2,12,0.9400091171264648,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.337220,share,0,17,17,(iexp (blend (cosh (imax (sin coord) (ripple coord))) (conj (abs (ilog coord))))),,,17,13,False,1.0,0.8644679873516787,True,17,13,18,,,,,17,0,0,0,3,3,3,12,0.9400091171264648,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.343912,share,0,18,18,(norm (sinh (add (cosh coord) (sin coord)))),,,18,6,False,1.0,0.7657627766306221,True,18,6,19,,,,,18,0,0,0,1,1,1,2,0.9946907758712769,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.356770,share,0,18,18,(norm (sinh (add (cosh coord) (sin coord)))),,,18,3,False,1.0,0.6839939656928236,True,18,3,19,,,,,18,0,0,0,2,2,2,2,0.9946907758712769,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.364651,share,0,18,18,(norm (sinh (add (cosh coord) (sin coord)))),,,18,17,False,1.0,0.6976085060839949,True,18,17,19,,,,,18,0,0,0,3,3,3,2,0.9946907758712769,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.371717,share,0,19,19,(isin (mod2 (cos (inv (add coord coord))))),,,19,13,False,1.0,0.7967585656924963,True,19,13,20,,,,,19,0,0,0,1,1,1,2,0.9538215398788452,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.381340,share,0,19,19,(isin (mod2 (cos (inv (add coord coord))))),,,19,11,False,1.0,0.8768276645270165,True,19,11,20,,,,,19,0,0,0,2,2,2,2,0.9538215398788452,generation,,flat,,,,,,,,,
