step,agent_id,cumulative_interest,repository_size,k_value,boredom_triggered,num_self_evals,num_other_evals,num_shares,num_domain_adoptions,avg_novelty_generated,avg_interest_generated
30,12,0.7076330883797306,45,15,False,31,14,12,4,0.40506793776465644,0.6337913431713681
30,13,0.7204372644958594,57,15,False,31,23,18,8,0.39110122927097074,0.6031781473023088
30,14,0.5720512404342507,55,15,False,31,26,7,8,0.3579056939839467,0.4992477336408784
30,15,0.11858200840075353,60,15,False,31,23,3,6,0.39734937473135395,0.2917468867924721
30,16,0.5827410562927018,52,15,False,31,17,9,5,0.43028906207458384,0.481849316442463
30,17,0.44516937612173446,49,15,False,31,18,4,6,0.387018674047021,0.3741416514145673
30,18,0.6033048129327172,54,15,False,31,20,9,8,0.4338561520578851,0.44711485980149457
30,19,0.5873838250991988,71,15,False,31,26,5,9,0.42855026729742285,0.2731433581835347
40,0,0.177007469819228,68,15,False,41,21,3,2,0.3545042707372258,0.2600229607078605
40,1,0.4043147083705747,62,15,False,41,21,4,7,0.36510961531421093,0.3981839311332684
40,2,0.731264454960641,60,15,False,41,17,16,8,0.34571577940552356,0.5570837909453026
40,3,0.2927355554667539,69,15,False,41,26,5,7,0.3881664388881386,0.31398983197608554
40,4,0.342065431980225,82,15,False,41,25,1,1,0.4474684310001382,0.26516253125969763
40,5,0.5658064366550826,68,15,False,41,23,4,4,0.39505507226882497,0.3051583925541254
40,6,0.5548159251877397,69,15,False,41,29,9,10,0.424411937802687,0.48567323073153146
40,7,0.7079961281166477,75,15,False,41,29,6,16,0.3909274731168408,0.43871574416255044
40,8,0.2438929990468625,70,15,False,41,28,4,5,0.41530202721635495,0.36713703490061406
40,9,0.589738594971004,64,15,False,41,25,7,1,0.40403024649789887,0.5348632689555968
40,10,0.6610289091633808,76,15,False,41,26,7,4,0.40954159347763497,0.32397530144554065
40,11,0.69372430412187,67,15,False,41,27,20,5,0.336734465317904,0.6361882889629533
40,12,0.5662698918198894,60,15,False,41,19,16,5,0.3651057953724484,0.6381430427849348
40,13,0.7488268963655529,70,15,False,41,26,21,9,0.389892413492553,0.5702598751518565
40,14,0.5780374463368553,69,15,False,41,30,9,10,0.35554346459008607,0.472324870130855
40,15,0.2555889741844093,81,15,False,41,31,4,9,0.3662972805746937,0.2872447614955209
40,16,0.3708151354640027,64,15,False,41,19,11,5,0.41912540262034403,0.46697270260091756
40,17,0.4100246397658835,63,15,False,41,22,6,7,0.3750941006102934,0.36028321976867
40,18,0.38350514631413823,67,15,False,41,23,9,9,0.45434052520825524,0.3875863154958933
40,19,0.08169159925588079,92,15,False,41,34,5,11,0.39471488383197634,0.2501580191406663
50,0,0.30694335246263177,87,15,False,51,29,8,3,0.38226282106283865,0.3137944324853484
50,1,0.30182555492009977,77,15,False,51,26,4,8,0.3251918975963463,0.36823978480633157
50,2,0.6147782196380569,79,15,False,51,27,21,11,0.314352373315323,0.5681219157052206
50,3,0.6213960747331421,87,15,False,51,33,9,7,0.39502092506941144,0.33371355235590255
50,4,0.044825226480734115,103,15,False,51,30,1,1,0.42083174721775385,0.2372033724058709
50,5,0.1762016567138179,87,15,False,51,31,4,4,0.4097459335219114,0.2718600338687267
50,6,0.44210689281786847,84,15,False,51,34,13,12,0.4122232778153819,0.49724516511175904
50,7,0.6439730434811965,91,15,False,51,35,7,19,0.369302307977043,0.4340554328753062
50,8,0.2476467621662285,86,15,False,51,33,4,5,0.394079041829651,0.3244043037823503
50,9,0.572321514442663,80,15,False,51,31,7,1,0.3557393610629036,0.53990137589108
50,10,0.12224679797524643,96,15,False,51,30,7,5,0.3752378230885936,0.28783081746058103
50,11,0.7234137193561332,81,15,False,51,31,24,5,0.34306954365604453,0.6086043347091827
50,12,0.5803126571645825,74,15,False,51,23,19,8,0.34082755841589296,0.6320170188865234
50,13,0.7616018005452013,90,15,False,51,36,27,9,0.36376543670709155,0.5832898727470482
50,14,0.6159016962707445,84,15,False,51,35,13,11,0.3493398060192757,0.4874848525333189
50,15,0.2430130224378118,106,15,False,51,45,5,12,0.34541731595916425,0.281144928198816
50,16,0.6693264152897598,81,15,False,51,26,13,7,0.37917227099615974,0.4630245170286398
50,17,0.403809889851787,80,15,False,51,29,7,8,0.349465690419468,0.34476219237709477
50,18,0.5295995924622185,85,15,False,51,31,13,11,0.43109859839877446,0.41139421717990576
50,19,0.09471804428170909,111,15,False,51,38,5,11,0.37919333731544314,0.23448010757489873
60,0,0.25911112452693386,105,15,False,61,37,9,5,0.348198116729936,0.28605392067054464
60,1,0.5656849780897646,93,15,False,61,32,6,12,0.3365408814095797,0.3809968981566173
60,2,0.652554915430113,93,15,False,61,31,26,12,0.2946180122889143,0.574125490234011
60,3,0.2633219631879288,106,15,False,61,41,11,8,0.38977587548172343,0.33997208560098496
60,4,0.23969955622847486,121,15,False,61,36,2,1,0.41843429347567596,0.23845517451442425
60,5,0.19517249218012367,100,15,False,61,34,7,4,0.41692324506861195,0.28752684526025024
60,6,0.7003769143028415,103,15,False,61,43,16,14,0.4015702995014166,0.5011096680595087
60,7,0.697383668742485,106,15,False,61,40,11,21,0.3716959811296199,0.45847442656176585
60,8,0.24792884615308033,103,15,False,61,40,5,7,0.3961215884669825,0.32661088297520485
60,9,0.6442717313015273,96,15,False,61,37,8,1,0.36512645301345625,0.5058332785951047
60,10,0.1854587480805561,120,15,False,61,38,7,5,0.34816512564291013,0.2601016483029709
60,11,0.6401834391325469,98,15,False,61,38,26,5,0.3456130506738148,0.5839409655508282
60,12,0.6312364574017102,87,15,False,61,26,21,9,0.32845797487621664,0.6215676073703382
60,13,0.7633884031664586,107,15,False,61,43,33,12,0.3492261821961367,0.586085886210031
60,14,0.41512718335133003,102,15,False,61,43,13,16,0.32529810505450807,0.4717897586239461
60,15,0.19011647738180062,122,15,False,61,49,5,12,0.3333349196754247,0.267243278491161
60,16,0.5739625175068754,100,15,False,61,35,15,10,0.38103726088643763,0.4721388397228516
60,17,0.5485352845333997,93,15,False,61,32,9,10,0.33992122034381744,0.3552072384438274
60,18,0.628334161609627,101,15,False,61,37,18,11,0.42600679860053914,0.4359176045949641
60,19,0.14807983646226064,139,15,False,61,47,5,13,0.35783946108245024,0.21561739342163463
70,0,0.23398690416945783,122,15,False,71,45,10,7,0.3370209552027502,0.2881212522270272
70,1,0.5368116554761954,108,15,False,71,37,8,14,0.3355741126547937,0.38557103213733174
70,2,0.6984429853280767,109,15,False,71,37,29,15,0.28237528728556055,0.576285299066352
70,3,0.49027847036680816,122,15,False,71,46,13,9,0.384149211749146,0.3483345761561344
70,4,0.4479315309436406,143,15,False,71,42,2,1,0.4065244118847562,0.23134344144270097
70,5,0.08635999565170131,115,15,False,71,37,11,5,0.404243693602374,0.29313765418081106
70,6,0.5308262595269608,119,15,False,71,49,22,16,0.4115628685884202,0.514544432012749
70,7,0.5889643210597784,122,15,False,71,46,15,22,0.3591408688674654,0.4800330179442339
70,8,0.24488364581237781,118,15,False,71,45,6,8,0.38321990220092134,0.331335895060098
70,9,0.6236901694333403,118,15,False,71,49,8,1,0.349518947655511,0.5070256276038502
70,10,0.5687649755214823,138,15,False,71,42,11,6,0.37347263746481796,0.2719915907079053
70,11,0.6418815761802399,117,15,False,71,47,29,5,0.3472640174391377,0.5772561658535224
70,12,0.748190340764537,104,15,False,71,33,24,11,0.3185682523296654,0.6132823035184962
70,13,0.7436730614821709,126,15,False,71,52,37,13,0.3457417925513517,0.5735742511011551
70,14,0.638519702552174,118,15,False,71,49,16,18,0.32840166136431004,0.4616373922115797
70,15,0.19019384141377177,147,15,False,71,59,6,15,0.3281414671691768,0.2593981671544546
70,16,0.694924458886903,115,15,False,71,41,17,12,0.3903681527894502,0.46502628554695613
70,17,0.26492200406975763,110,15,False,71,39,10,11,0.3298733705892487,0.3596704569036288
70,18,0.5769764451443193,120,15,False,71,46,20,13,0.3953376065786512,0.4397810435809608
70,19,0.2695422305605325,160,15,False,71,56,5,15,0.3625831769944771,0.23301778964318398
80,0,0.5145888065997068,141,15,False,81,52,13,8,0.3436259877086778,0.30074318784252646
80,1,0.5272543352224577,125,15,False,81,44,12,15,0.32656210094749927,0.39014767457299604
80,2,0.779483849842589,131,15,False,81,49,34,16,0.2867117483566922,0.57986969295079
80,3,0.2780419896191747,137,15,False,81,51,15,10,0.3748294803071038,0.3467105525322031
80,4,0.11401522180999524,162,15,False,81,46,2,1,0.409618622117039,0.22826940079791766
80,5,0.14112666995990503,138,15,False,81,44,13,8,0.3845713988453016,0.2855864404242822
80,6,0.6110018620353085,134,15,False,81,54,24,18,0.38877991665814104,0.5096853579750772
80,7,0.5823231539121003,136,15,False,81,50,15,22,0.34742189643284727,0.4814388750566402
80,8,0.33978619626737044,134,15,False,81,50,6,8,0.36720494433199535,0.320372824595642
80,9,0.5751074251411424,132,15,False,81,53,8,1,0.3419536789590576,0.5033059506331169
80,10,0.1834302659741149,158,15,False,81,50,11,7,0.36054812182806856,0.2647288307485838
80,11,0.7026165279236755,134,15,False,81,54,31,5,0.3483036260693853,0.567859919545339
80,12,0.6239876214255979,123,15,False,81,42,25,14,0.31951588558908184,0.5859115854215954
80,13,0.7496268445499739,143,15,False,81,59,42,13,0.33000933168137747,0.5853073032747504
80,14,0.5504786940092874,130,15,False,81,52,20,18,0.33085032377110946,0.4777174362750311
80,15,0.6406742613128977,164,15,False,81,65,7,16,0.33721243802323275,0.2674630115514376
80,16,0.38862276380322036,127,15,False,81,44,19,13,0.3937451331284567,0.46440285588298796
80,17,0.6209877896584057,132,15,False,81,49,12,13,0.32419805154078435,0.36712278329354847
80,18,0.735387102536143,133,15,False,81,49,24,13,0.39204858650470525,0.45645073625122723
80,19,0.535970261113747,181,15,False,81,63,7,16,0.3606246155426405,0.24497412648534198
90,0,0.639469570104751,153,15,False,91,54,14,8,0.3369474872217736,0.29126700373635706
90,1,0.466723760163946,143,15,False,91,52,13,20,0.3305662026655191,0.38946133253995363
90,2,0.6081070703239421,145,15,False,91,53,37,17,0.29024384820666954,0.5750018602924597
90,3,0.47911440381671194,152,15,False,91,56,15,10,0.36557633456142274,0.3455222404289727
90,4,0.02766901498584551,185,15,False,91,50,2,1,0.3965746980917846,0.212117750062974
90,5,0.18062862793890697,160,15,False,91,51,14,9,0.3750889236502194,0.2731621102724135
90,6,0.5797056278955388,153,15,False,91,63,26,24,0.38786725717421283,0.5092440274226516
90,7,0.5572083987900989,152,15,False,91,56,15,23,0.33740698693671495,0.46583461270551046
90,8,0.386555976307673,148,15,False,91,54,9,10,0.37513443411972147,0.33541461169620973
90,9,0.5904099662118043,147,15,False,91,58,8,1,0.34817274348085026,0.48532258886587415
90,10,0.13396527547970918,176,15,False,91,56,12,8,0.3588852423802749,0.26952957195203187
90,11,0.7074968148685398,146,15,False,91,56,34,6,0.34794784030567644,0.5594385449606283
90,12,0.3909311340287448,140,15,False,91,49,28,16,0.3120242210971939,0.58154100146091
90,13,0.7635051439065439,156,15,False,91,62,48,14,0.31811397346510584,0.5989441202288726
90,14,0.5926810482462753,144,15,False,91,56,23,20,0.32948467816846244,0.4832246740438312
90,15,0.20358297673512,180,15,False,91,69,9,16,0.33682859410106364,0.2705676391162383
90,16,0.3820446051307396,142,15,False,91,49,19,16,0.3946209579226655,0.4474073178659453
90,17,0.5915229435734548,146,15,False,91,53,13,14,0.3224546024102528,0.37023788350876213
90,18,0.49725024152392194,145,15,False,91,51,26,14,0.3847245537851528,0.46714537938956824
90,19,0.08739117341480182,201,15,False,91,68,7,17,0.35189448050981015,0.23788800210772384
100,0,0.549900402691847,169,15,False,101,59,16,9,0.33308134138210177,0.29125948959364184
100,1,0.42447827864674154,162,15,False,101,61,13,24,0.32918164632515984,0.3830680286857283
100,2,0.7013269981355634,158,15,False,101,56,41,20,0.29195901275419317,0.5761592432473359
100,3,0.5880906147152041,173,15,False,101,67,16,12,0.3598474954003242,0.34404579540558283
100,4,0.08004968354555321,212,15,False,101,58,2,1,0.3859280773085521,0.19904198664013933
100,5,0.32097619837557867,181,15,False,101,59,16,10,0.39689058249967396,0.27607817378105576
100,6,0.44717022860279576,170,15,False,101,70,28,26,0.3708650680893298,0.5082998579334318
100,7,0.679987635437246,166,15,False,101,60,18,24,0.3401907416149576,0.46521894446870504
100,8,0.536985568561977,164,15,False,101,60,12,10,0.36968616241752467,0.3424863859596085
100,9,0.6216071199972484,162,15,False,101,63,8,1,0.3387445582253561,0.48919475214325325
100,10,0.5472883315163525,197,15,False,101,63,13,8,0.3493480102670666,0.2658227960798188
100,11,0.6060258865776842,161,15,False,101,61,38,7,0.3481166851162715,0.55358924414105
100,12,0.6751044800503639,153,15,False,101,52,30,16,0.31653444104890044,0.5814091086874634
100,13,0.7010633525198263,179,15,False,101,75,52,19,0.3173703182882488,0.5932834874603368
100,14,0.6130136038236945,159,15,False,101,61,26,21,0.3299687120522836,0.48678897622745076
100,15,0.736328060414287,198,15,False,101,76,15,16,0.35084249188098565,0.2914261945110632
100,16,0.5069269493252063,161,15,False,101,58,23,18,0.3829880788030232,0.4558451695681929
100,17,0.6036808407973049,162,15,False,101,59,15,16,0.31390231699503196,0.3638759155026718
100,18,0.5385459606413345,165,15,False,101,61,28,15,0.37910315308635906,0.4684103519534117
100,19,0.0818703214739833,220,15,False,101,75,8,18,0.3632618954388754,0.2468291320997084
110,0,0.38766943624298356,183,15,False,111,62,19,9,0.3260519432415308,0.2910470434234396
110,1,0.46120992906556646,182,15,False,111,71,15,27,0.3203813309977317,0.38186740642996886
110,2,0.7480991675545058,175,15,False,111,63,45,24,0.2900083977711754,0.5792177799535122
110,3,0.23385869417116206,187,15,False,111,71,17,12,0.3562630311199993,0.34627951808730284
110,4,0.24902163280989573,235,15,False,111,67,3,1,0.375939529018793,0.1928243113414945
110,5,0.2590358016924635,199,15,False,111,66,16,14,0.4015123752898913,0.27466952565780495
110,6,0.5578741560818766,185,15,False,111,75,28,28,0.3572485151750594,0.49439586257587104
110,7,0.6859952206114667,181,15,False,111,65,21,26,0.3327285333523107,0.4701285001417287
110,8,0.4888256780347685,181,15,False,111,67,12,10,0.3590052247733449,0.3407078291118846
110,9,0.6097356768124185,175,15,False,111,66,9,1,0.3500243959695384,0.47207371174367163
110,10,0.6429935396105232,218,15,False,111,74,17,11,0.3637183598984,0.283940975455846
110,11,0.7483704358431986,173,15,False,111,64,39,7,0.359788150476884,0.5296016231487575
110,12,0.7221882370795775,167,15,False,111,56,34,17,0.3219923587764596,0.5703835100550122
110,13,0.6450216078812985,198,15,False,111,84,57,20,0.314207382592856,0.5900266893751178
110,14,0.5742363778202157,173,15,False,111,65,28,23,0.3193105953675596,0.4818549849248329
110,15,0.36413267239043967,218,15,False,111,84,18,17,0.352461005927242,0.29109223945198964
110,16,0.5442265886301811,178,15,False,111,65,27,21,0.38186126352374294,0.45507322198601957
110,17,0.40004545354909493,183,15,False,111,70,16,20,0.3083654634688428,0.36505164022491454
110,18,0.75777139148183,180,15,False,111,66,31,19,0.36830687430556147,0.47351716681422945
110,19,0.26722967241882045,240,15,False,111,82,9,18,0.3646984043335538,0.24469640868034845
120,0,0.1427322409266662,203,15,False,121,68,21,10,0.32100529703725644,0.29215144020525147
120,1,0.6917277875007324,193,15,False,121,72,19,27,0.3254505349221453,0.3863129415648938
120,2,0.7012581052650455,190,15,False,121,68,48,25,0.2936855705777438,0.5789237955058012
120,3,0.17462973807585924,212,15,False,121,82,17,13,0.3478424198901838,0.3297771998607188
120,4,0.47570953928527215,259,15,False,121,74,3,1,0.37050732433426803,0.1887498500578592
120,5,0.10711229661912956,214,15,False,121,68,17,14,0.3965750757388045,0.26536207170503995
120,6,0.7150570246228638,203,15,False,121,83,32,29,0.3635197712542471,0.489771244869689
120,7,0.6431402868390834,199,15,False,121,73,24,30,0.3305285777760549,0.4664186173864194
120,8,0.20724307372964185,198,15,False,121,74,13,10,0.3581755006748808,0.3415589476984077
120,9,0.6282325308713267,193,15,False,121,74,9,1,0.3479786469266378,0.46484505006933863
120,10,0.2713665565867973,237,15,False,121,80,18,12,0.36811291603060653,0.2820618026882947
120,11,0.6876942755577994,189,15,False,121,70,43,7,0.35298011008132735,0.5391268802773513
120,12,0.5962524059135021,184,15,False,121,64,37,18,0.3191356346136925,0.5699215703439369
120,13,0.7303064536767157,217,15,False,121,93,61,23,0.3170789310545804,0.5804414720224927
120,14,0.5959638016086526,188,15,False,121,70,30,23,0.3168554451163762,0.4826919103609399
120,15,0.12631378289407277,235,15,False,121,89,20,18,0.3487787616893728,0.2928234682247538
120,16,0.5168906553595498,196,15,False,121,73,30,22,0.37922517889583984,0.4555587236369467
120,17,0.28539689426958514,198,15,False,121,75,17,20,0.31387648950925423,0.3553753776451474
120,18,0.44896567445430025,195,15,False,121,71,36,20,0.3619339883235748,0.4811625044481407
120,19,0.1348784425139121,262,15,False,121,91,9,18,0.37791832671135944,0.24812515459129372
130,0,0.14606361461177378,220,15,False,131,69,22,10,0.3135724287963703,0.2846712673828747
130,1,0.5351046266674534,211,15,False,131,80,21,30,0.33398716317000554,0.3967125740309295
130,2,0.6720210347057443,203,15,False,131,72,52,27,0.2945108911078202,0.5766656161929832
130,3,0.16960146313774382,225,15,False,131,85,17,14,0.34036602294037316,0.3258188442772058
130,4,0.14523016653723295,285,15,False,131,83,3,1,0.36519684154722853,0.18484953663167322
130,5,0.2255943528694812,231,15,False,131,74,17,18,0.39181325111018384,0.27309050436570403
130,6,0.5776093274502063,218,15,False,131,88,37,30,0.36278481869093687,0.4989037165670238
130,7,0.4598118834482512,222,15,False,131,86,25,36,0.32974087521223566,0.4581233864884156
130,8,0.26575568923386134,213,15,False,131,80,15,11,0.3506629814617734,0.3388403450707662
130,9,0.5752398866645789,209,15,False,131,81,9,1,0.34541975121894797,0.46184612748327886
130,10,0.39275035313713463,256,15,False,131,86,20,13,0.36864028872189725,0.2892918971806489
130,11,0.6714018365131964,207,15,False,131,78,46,7,0.34937478132642114,0.5396336543024074
130,12,0.6576096420417925,199,15,False,131,69,41,20,0.31424721458951566,0.5768279773277452
130,13,0.622697715910749,233,15,False,131,99,64,24,0.31647807847479825,0.5721406426334091
130,14,0.5571066145606363,199,15,False,131,71,33,23,0.3217219191873913,0.4820533305194283
130,15,0.3145790812679706,253,15,False,131,94,21,18,0.342682395333358,0.29010356704559104
130,16,0.6891073520235044,209,15,False,131,76,33,22,0.3750614217720327,0.4601809650733474
130,17,0.1294482452803185,214,15,False,131,80,18,21,0.3134434036874521,0.3598647273107745
130,18,0.4847954279168496,211,15,False,131,77,37,24,0.34908039891789994,0.47949983272296265
130,19,0.5227200468585267,276,15,False,131,95,10,21,0.3819301916812848,0.2621828490831569
140,0,0.12811816878635138,239,15,False,141,76,22,12,0.3127197614401218,0.2787920548469762
140,1,0.3504960129949399,228,15,False,141,87,21,32,0.330580482649144,0.3894794887365182
140,2,0.7531185940730627,220,15,False,141,79,57,28,0.2931112671883182,0.5762185160873877
140,3,0.6156702113102499,244,15,False,141,93,19,15,0.33370880094258537,0.3239048776641473
140,4,0.5161077311500522,304,15,False,141,88,5,1,0.3678248209732994,0.19075580991984606
140,5,0.19578224414253226,252,15,False,141,81,17,19,0.3803297863894889,0.26478293984547313
140,6,0.7363970378976821,234,15,False,141,94,41,32,0.3631487172972837,0.5018161835496495
140,7,0.5203058011765687,243,15,False,141,97,27,39,0.3254008373889536,0.45736219210212625
140,8,0.5723199595782994,229,15,False,141,84,17,11,0.34814132965073885,0.3401591990960891
140,9,0.6062861143215958,225,15,False,141,87,10,1,0.3437655485178382,0.46108074360224394
140,10,0.11715613614887752,272,15,False,141,89,20,14,0.3616678137612233,0.2836274508801912
140,11,0.6895474270004429,219,15,False,141,81,48,7,0.3517177765574729,0.5276252905381036
140,12,0.7744428515370196,215,15,False,141,75,47,21,0.31178086515182446,0.5821651140215368
140,13,0.7132961993356266,250,15,False,141,106,70,27,0.31212943926914777,0.5721568119699556
140,14,0.7555401791623331,214,15,False,141,76,37,24,0.31811759247553084,0.48823321441514156
140,15,0.12306377219010448,274,15,False,141,104,22,20,0.3351256592769443,0.28561217293410757
140,16,0.50284033488183,230,15,False,141,87,36,27,0.37086596146617024,0.4627875213451108
140,17,0.6500711985513146,231,15,False,141,87,21,24,0.31190437180522035,0.3640838612709131
140,18,0.5805840059826904,226,15,False,141,82,38,24,0.3476828020970328,0.46890230767524754
140,19,0.11663213107979988,296,15,False,141,102,10,22,0.381729023612484,0.2519896685492196
150,0,0.26380784301421306,255,15,False,151,80,22,12,0.31095607130698527,0.27006936685609634
150,1,0.40354142179134156,242,15,False,151,91,23,32,0.3205564983058463,0.38342618927441396
150,2,0.5959824830480172,234,15,False,151,83,60,29,0.2875904899576009,0.5745859722083386
150,3,0.19341923593031485,259,15,False,151,98,20,15,0.3276460759438903,0.3211894723453651
150,4,0.01516833176532959,326,15,False,151,94,5,1,0.361699065469663,0.1861841470371225
150,5,0.6406771693171293,270,15,False,151,85,18,19,0.3738089806137806,0.2629674063646174
150,6,0.603744244525739,251,15,False,151,101,45,34,0.3644021280393982,0.5033573793054613
150,7,0.6295490982100918,259,15,False,151,103,29,42,0.3244370181003395,0.45504686364277847
150,8,0.22659917377830968,249,15,False,151,94,18,14,0.3402943895068975,0.335697847769067
150,9,0.6058092567030678,240,15,False,151,92,10,1,0.33615526663329165,0.4676245925214166
